N,P,K,temperature,humidity,ph,NPK_Ratio,rainfall,Wind_Speed (m/s),Solar_Radiation (kWh/m²),Crop Variety Category,Y_Max,Soil_Quality,Crop_Yield
11,6,25,28.69164799,96.65248672,6.081568052000001,0.3548387096774194,178.9635457,3.1840165946981713,18.05531178109535,coconut,10.0,0,22.56286789446365
16,14,30,29.70931288,96.30484325,6.37466756,0.36363636363636365,209.84539930000005,3.369850419984557,17.9043597298923,coconut,10.0,0,23.295812041028125
33,14,35,27.14865285,96.66355213,6.027707171,0.673469387755102,149.2433497,3.290209454636735,17.91610350541521,coconut,10.0,1,22.780461371689917
16,6,29,29.28725038,91.95614918,5.868285082000001,0.45714285714285713,132.1491176,3.2962189599636207,17.98503998544638,coconut,10.0,0,22.221061650652956
32,11,31,25.06871967,93.31410447,6.205931637999999,0.7619047619047619,134.84190690000003,3.068373903195658,17.937540156247074,coconut,10.0,1,22.81287702874719
38,14,30,26.92449525,91.20106019,5.5707453860000005,0.8636363636363636,194.9022136,3.0948812351196358,18.00953220651205,coconut,10.0,1,21.71823422644637
8,6,33,28.27804288,93.64761266,6.095261012999999,0.20512820512820512,171.9457959,2.92608874282638,17.942930959640908,coconut,10.0,0,22.471333678059835
23,6,33,29.18032562,92.73041222,6.025789594,0.5897435897435898,204.9603677,3.1290585266666473,17.852974805656682,coconut,10.0,1,22.609807661473987
29,25,35,28.3575072,91.64509299,5.542873799,0.48333333333333334,160.73069909999995,3.3056669274134887,17.950368895641336,coconut,10.0,0,21.83439509772466
24,14,33,29.38072512,93.27565685,6.366219551,0.5106382978723404,218.5241851,3.26169126034976,17.79984592238866,coconut,10.0,1,23.304260533265712
32,12,30,25.39241091,98.08951196,5.579845008,0.7619047619047619,218.080385,3.1878452824797106,17.925074513698377,coconut,10.0,1,21.650629653447208
30,25,31,26.31270635,98.62048026,5.804965067,0.5357142857142857,208.1181381,3.2077665804031175,17.91089554405628,coconut,10.0,1,22.345325457651406
14,21,35,29.52501367,91.91185319,6.121005506,0.25,194.3100272,3.141108054517382,17.893406857393472,coconut,10.0,0,23.010904391909275
27,22,29,28.83214859,92.17170353,6.000248647,0.5294117647058824,145.41723869999996,3.2304724970151013,17.90136479197683,coconut,10.0,1,22.8333897358129
40,5,29,28.48444906,97.76865458,5.820978791,1.1764705882352942,160.389421,3.2865844367229844,17.72603363857096,coconut,10.0,1,22.155816609882194
17,11,32,28.74013335,93.39676499,5.620733794,0.3953488372093023,156.76508230000005,3.0484079300338753,17.85934605234663,coconut,10.0,0,21.842000031427776
30,30,35,25.00872392,95.59224018,6.001936419,0.46153846153846156,165.8092179,3.2399613775586578,17.923503033234837,coconut,10.0,0,22.658704840112414
28,10,30,29.8690834,91.14723422,6.305740522000001,0.7,192.7678575,3.3032400958703896,17.930204182320466,coconut,10.0,1,23.203646875360295
39,7,29,27.54273211,94.59086121,6.362544111,1.0833333333333333,150.2012138,3.1684865798785857,17.81145102902813,coconut,10.0,2,23.045005701241696
32,20,35,26.52166434,98.38227669,5.588655387,0.5818181818181818,144.6261698,3.280066669986981,18.040789327207197,coconut,10.0,1,21.85438259184054
7,15,32,25.03512351,95.89739958,6.182232762000001,0.14893617021276595,174.796583,3.491462053222178,17.827601058299276,coconut,10.0,0,22.5887587170934
29,17,29,29.20394909,95.66997327,5.959493188,0.6304347826086957,211.2506267,3.1995623294762336,18.0111642631734,coconut,10.0,1,22.787296947325064
34,15,34,27.05826457,91.10510371,5.677282677999999,0.6938775510204082,224.70069530000004,3.249327313775455,17.956937979307895,coconut,10.0,1,21.982605967184004
14,23,25,26.18552389,96.96637916,5.6121227970000005,0.2916666666666667,135.4186222,3.1361909004087836,17.849595812136346,coconut,10.0,0,21.744108168803102
18,19,29,27.59376845,92.48519606,6.206077742000001,0.375,162.8432736,3.2281217250351277,18.091749632381678,coconut,10.0,0,23.018688635134033
7,21,35,25.76011662,94.65830608,5.764812076,0.125,131.24514140000002,3.2560237712731532,17.794854859945076,coconut,10.0,0,21.880930811015276
24,27,34,28.87862994,95.11320315,6.203376525,0.39344262295081966,145.0583117,3.2294808428019364,18.006133960481726,coconut,10.0,0,23.223108866909744
39,29,29,26.50908611,94.48414544,6.143662699,0.6724137931034483,199.8778403,3.1080270768040372,18.014276774925023,coconut,10.0,1,23.008633793652784
29,8,28,26.87037587,91.72546257,6.100429497,0.8055555555555556,214.4128874,3.230632785907468,17.847156522213062,coconut,10.0,2,22.67743676646419
10,24,27,27.57283516,94.90485697,5.7084096010000005,0.19607843137254902,145.9298935,3.3562162026466864,18.053465073127157,coconut,10.0,0,21.98271786926768
0,29,32,28.05912437,98.3670985,5.868255858,0.0,171.65163959999995,3.2548601852263754,17.88921389166083,coconut,10.0,0,19.719506908550745
32,11,31,29.51611558,92.56492864,6.461225827000001,0.7619047619047619,131.2116167,3.306195327682107,17.94308790604871,coconut,10.0,1,23.31251678527852
37,10,32,28.96318258,95.16333673,6.165084855,0.8809523809523809,222.803013,3.18629541177366,17.940250726997846,coconut,10.0,2,23.051204075213498
20,29,27,25.09897688,92.36099489,6.047044342,0.35714285714285715,157.7592626,3.2849866327172936,17.90078766897367,coconut,10.0,0,22.643903817847168
31,29,35,27.1872282,92.19906776,6.137102505,0.484375,141.3220576,3.2379233925965756,17.995299370436705,coconut,10.0,0,23.018846275008244
17,30,27,29.03065024,90.79093862,5.894027065,0.2982456140350877,205.5720367,3.1149055358061997,17.993567415175946,coconut,10.0,0,22.58687837286365
1,12,30,27.754298,95.94643831,5.56222383,0.023809523809523808,131.09000759999998,3.24184870925481,17.73936534579691,coconut,10.0,0,20.34719462973092
6,13,29,27.31155708,99.96906006,5.832608027999999,0.14285714285714285,201.8258633,3.110826942430892,18.04465256740854,coconut,10.0,0,22.054872012296887
15,28,32,28.84270971,99.64328526,6.2185718739999984,0.25,224.4016682,3.1467085812864437,17.74796934431716,coconut,10.0,0,23.22042583228841
27,24,29,26.61423461,96.97300803,6.142010637,0.5094339622641509,191.006688,3.22892943950416,18.01747316355489,coconut,10.0,1,22.986119113947577
3,23,30,29.70143197,95.65754365,6.078807239,0.05660377358490566,215.1968037,3.239721036112935,18.026889056803483,coconut,10.0,0,22.438819675762822
8,26,26,25.54759871,91.64194826,5.702484758,0.15384615384615385,212.867626,3.0910733622672097,17.805121900099206,coconut,10.0,0,21.737564629854397
20,28,26,26.37978453,91.49882979,5.547594847,0.37037037037037035,167.0470997,3.3153951858932103,17.873137114325267,coconut,10.0,0,21.645518036289836
26,18,27,27.45907759,92.90736493,5.836075368,0.5777777777777777,142.1430003,3.26719723660497,17.803648076272133,coconut,10.0,1,22.365440528066443
1,6,35,27.02269204,95.71935435,6.231662767,0.024390243902439025,147.16824590000004,3.1395237652138346,17.892726440091852,coconut,10.0,0,21.43722483220019
27,30,31,28.98545306,90.73966792,5.718120393,0.4426229508196721,148.8398374,3.0562381291300054,17.88341511470215,coconut,10.0,0,22.262097341705257
23,7,34,26.1055118,91.52421214,5.852038202,0.5609756097560976,134.1279669,3.1955061508667795,17.99218459634766,coconut,10.0,1,22.078902536671198
0,26,31,25.0707247,95.02156793,5.547933273,0.0,192.9036306,3.1654022373888067,18.045249417732688,coconut,10.0,0,18.737419983261837
38,6,25,25.54963273,96.92786777,6.156259104,1.2258064516129032,191.2996157,3.221310654480225,18.05378692419972,coconut,10.0,2,22.63459846061266
25,12,26,28.56973521,95.67906668,6.436314406,0.6578947368421053,134.83703480000003,3.1736849426593663,17.858001740462896,coconut,10.0,1,23.25244373976838
40,5,32,26.07010807,96.7036223,5.981169595,1.0810810810810811,143.533473,3.0092509227004216,17.893296355746273,coconut,10.0,1,22.320543730043138
0,19,31,25.51791333,94.38420565,6.271952832999999,0.0,178.7297725,3.1711619149448067,17.74587472389863,coconut,10.0,0,20.12837096659762
26,9,32,25.9490364,94.73860514,6.470465614,0.6341463414634146,144.15711090000005,3.1794346976680914,17.833631536471106,coconut,10.0,1,23.020976199072777
35,30,34,28.2974764,95.41122824,6.141502001,0.546875,182.4482352,3.2733627112523287,18.010703706430473,coconut,10.0,1,23.148977024428184
19,30,30,29.56549169,91.40896307,5.826381164,0.31666666666666665,224.83157290000003,3.140176641313818,18.075776825475547,coconut,10.0,0,22.50883885678666
31,13,33,29.69952329,95.21224392,6.342463714,0.6739130434782609,148.30036919999995,3.3778640761121794,17.79078365593273,coconut,10.0,1,23.336840007641413
17,29,26,26.14162144,93.28415295,6.071897347,0.3090909090909091,195.4115025,3.018832553709747,17.854972117205435,coconut,10.0,0,22.749877198608793
2,30,30,26.00175125,94.79998418,6.331051715,0.03333333333333333,209.540094,3.341113358555185,17.911577967424833,coconut,10.0,0,22.273552643891744
30,13,25,27.15116142,91.48889469,6.413184638,0.7894736842105263,164.9182225,3.1875647116871124,17.942234659002686,coconut,10.0,1,23.13729146358298
8,15,33,28.97318719,98.09861043,5.50158009,0.16666666666666666,213.9011021,3.2959550960092785,17.83325819112856,coconut,10.0,0,21.543032269597965
18,12,35,26.13958446,96.38580769,6.338720873,0.3829787234042553,131.3387935,3.217976757180796,17.956624647567136,coconut,10.0,0,23.02205115799213
8,28,30,25.51618488,94.33465411,6.015672239,0.13793103448275862,135.1272491,3.3239521623774695,17.866834608413633,coconut,10.0,0,22.451889836258083
40,22,29,27.55821802,99.98187601,5.735364307,0.7843137254901961,174.62564809999995,3.1712604123196417,17.912773316032897,coconut,10.0,1,22.29193711453004
27,10,33,27.81132822,97.48410555,6.465906333,0.627906976744186,154.06212209999995,3.1001345662571413,17.968846967921095,coconut,10.0,1,23.216091899698487
21,20,31,25.60033702,99.7240104,5.855457599,0.4117647058823529,165.82487319999996,3.3520470375020293,17.914860770101818,coconut,10.0,0,22.34599588821874
3,9,35,26.91641934,99.84671638,6.318552972999999,0.06818181818181818,225.6323656,3.1986485441867085,17.87057995406807,coconut,10.0,0,22.441395816658765
22,16,27,29.1797902,90.27214288,6.006784979,0.5116279069767442,188.9252083,3.232152456137344,17.903257562728143,coconut,10.0,1,22.776369165880148
27,8,30,26.44600063,98.29937782,6.008386282999999,0.7105263157894737,221.2258168,3.333471800179402,17.90538224720019,coconut,10.0,1,22.547869817607157
22,8,33,28.43572863,95.8840407,5.665785202,0.5365853658536586,203.9283708,3.1068010845654794,17.87721744013251,coconut,10.0,1,21.906312995747953
28,27,32,28.94099669,93.00109012,5.764615485,0.4745762711864407,191.7723087,3.2695456985388485,17.888338936854016,coconut,10.0,0,22.385924985541426
23,21,26,26.45488737,93.45042636,5.901495543999999,0.48936170212765956,149.2220255,3.151007133128634,18.074083260171196,coconut,10.0,0,22.444983651553564
37,5,34,25.79490531,93.84150618,5.779032666,0.9487179487179487,152.42387119999995,3.1967796732104854,17.970310487914848,coconut,10.0,1,21.839349818318553
19,26,29,26.93141945,98.80313612,5.67154928,0.34545454545454546,166.5712879,3.2172245053133515,17.884670511317807,coconut,10.0,0,22.03271881198947
133,47,24,24.40228894,79.19732001,7.231324765,1.8732394366197183,90.8022356,3.059974422630229,17.9839139835718,cotton,3.5,2,22.01436585919858
136,36,20,23.09595631,84.86275707,6.925412377000001,2.4285714285714284,71.29581071,3.1321129044928795,17.880836594145123,cotton,3.5,3,22.547581510030223
104,47,18,23.9656349,76.97696717,7.633437412,1.6,90.75616738,3.345103898016237,18.03153100687939,cotton,3.5,1,21.037603982495856
133,47,23,24.88738107,75.62137159,6.827354668,1.9,89.76050416,3.2986157276334023,17.951182762340533,cotton,3.5,3,22.794857708324177
126,38,23,25.36243778,83.63276077,6.176716425,2.0655737704918034,88.43618918,3.2037326510421993,17.903488328720304,cotton,3.5,2,22.90107583306157
126,50,19,24.69457084,81.7358876,6.6287228360000015,1.826086956521739,78.58494391,3.2343089546262123,17.95899023570175,cotton,3.5,3,23.017736150357493
113,41,20,25.0017188,80.53965818,7.256877571,1.8524590163934427,96.32600992,3.180572358211277,17.757130927913874,cotton,3.5,2,21.982110828059724
121,45,22,22.45942937,81.30681027,6.443785385,1.8059701492537314,64.23026638,3.345654947357721,17.801541796229746,cotton,3.5,2,22.869067984474864
121,47,16,23.60564038,79.29573149,7.7232401510000015,1.9206349206349207,72.49800885,3.1899613509955063,17.79482604248082,cotton,3.5,1,20.84409489159801
129,60,22,24.58453146,79.12404171,5.947448589,1.5731707317073171,71.94608134,3.2331808179884076,17.928512852597095,cotton,3.5,1,22.41238794023184
107,45,25,23.0865933,83.55546146,7.2277455160000015,1.5285714285714285,71.84080724,3.3245996231891293,18.087470043069235,cotton,3.5,2,21.950420893789154
122,59,18,23.5000992,83.63488952,6.219469084,1.5844155844155845,79.81328183,3.132259460290332,18.137348557739987,cotton,3.5,2,22.801762537643743
140,38,15,24.1472953,75.88298598,6.021439523,2.641509433962264,69.91563467,3.3658755272246124,17.978023653264803,cotton,3.5,2,22.406826595687175
102,49,21,24.69315538,84.84422454,6.253343655,1.457142857142857,89.799462,3.056950467800585,17.96430299061517,cotton,3.5,2,22.958107936639607
111,40,25,24.48469200000001,84.44932014,6.187455798999999,1.7076923076923076,90.94342484,3.3729608218862026,17.73411276970545,cotton,3.5,2,22.867113030813456
131,35,18,24.49112609,82.24415809,7.0576933660000005,2.4716981132075473,64.02949379,3.172729050379725,17.859951163147322,cotton,3.5,2,22.360988760983037
135,43,16,23.47986888,81.73049149,6.720449769,2.288135593220339,86.76287924,3.1857267339923947,17.835440167929903,cotton,3.5,3,22.81573548107897
100,46,18,24.18586246,76.04203958,6.4316895060000006,1.5625,69.08056728,3.0209955916566287,17.852133783295614,cotton,3.5,2,22.92597306427039
123,39,24,25.00755095,78.17952126,7.453106264,1.9523809523809523,86.06411872,3.1645171370371536,17.897404161262248,cotton,3.5,2,21.53577961009619
117,56,15,25.99237426,77.0543546,7.368258226,1.647887323943662,89.1188212,3.1060159556722344,17.867009485351012,cotton,3.5,2,21.742602796481915
121,36,24,23.66457347,81.69105088,7.352401887,2.0166666666666666,99.36898373,3.1492319742375754,17.716288562083147,cotton,3.5,2,21.686565519872396
101,58,18,25.66891439,81.38103349,6.652143699,1.3289473684210527,78.59595817,3.196265512196035,17.989009568732477,cotton,3.5,3,23.067740418065323
107,42,24,22.04612876,84.62978302,6.144631795,1.621212121212121,86.00758678,3.3057757702222133,17.806944240546745,cotton,3.5,2,22.602905568050623
100,41,22,22.4204752,84.55794703,7.318802162000001,1.5873015873015872,93.46595573,3.2307569439149852,17.93814322953184,cotton,3.5,2,21.680873812744853
125,39,21,25.03149561,82.21276599,7.954629324,2.0833333333333335,95.0191318,3.240764274115034,18.121626810095723,cotton,3.5,1,20.663085140683606
105,60,23,23.53371386,77.21705554,6.207652157,1.2650602409638554,87.54004943,3.1004446698903667,17.822280083962085,cotton,3.5,2,22.757417496212923
102,46,19,22.77076388,82.5993307,6.631005298,1.5692307692307692,81.49543437,3.1219211998146497,17.66118979084609,cotton,3.5,3,22.859740972395098
131,49,22,25.49848236,79.9751579,7.306918817000001,1.8450704225352113,67.05961949,3.389869110610054,17.885618120932715,cotton,3.5,2,21.91906227236816
139,35,15,25.248679,83.4630147,5.898293044,2.78,86.55517751,3.136476505298598,18.024314506620584,cotton,3.5,1,22.31964463640797
108,36,19,22.78249615,77.51235009,7.238566893,1.9636363636363636,64.61444234,3.3756174339806524,18.110053288542783,cotton,3.5,2,21.786745539080023
118,45,23,23.37044424,77.43198948,7.977651226,1.7352941176470589,71.67870701,3.185690488886836,17.791263583675484,cotton,3.5,1,20.46689734895378
107,51,22,24.86560781,78.22080815,5.983075895,1.4657534246575343,79.56866268,3.2102254023892733,17.963888465444377,cotton,3.5,1,22.486065763759818
125,60,17,24.14386157,84.51591287,6.785723961,1.6233766233766234,80.36146974,3.317033124797916,17.86768749744272,cotton,3.5,3,22.848769879850327
113,37,20,25.03300222,79.04368718,7.393441155,1.9824561403508771,97.10087029,3.3371858509687886,17.90362370769031,cotton,3.5,2,21.65261531141775
131,52,16,23.65724079,84.47601498,6.486068274,1.9264705882352942,88.54479121,3.198915352747014,18.17865287782243,cotton,3.5,2,22.980301937131813
115,48,16,25.54359718,84.09229796,7.175934962,1.796875,88.94245493,3.171172303422769,17.76392151028121,cotton,3.5,2,22.216133423021457
113,38,25,22.00085141,79.47270984,7.388265887999999,1.7936507936507937,90.42224164,3.2044045639227017,17.93959250927018,cotton,3.5,2,21.448900057376427
111,41,18,23.64328417,78.1258666,6.10539819,1.88135593220339,80.96157332,3.2437923615981346,17.96098786029727,cotton,3.5,2,22.570123245013445
111,53,19,23.96436009,78.02763149,6.419536555,1.5416666666666667,84.63148859,3.2991269774618983,18.02279717561466,cotton,3.5,2,22.948337077399003
122,48,16,24.65425757,75.6350708,6.307585854,1.90625,61.82980133,3.210419594674338,17.924016858467816,cotton,3.5,2,22.869999302259384
108,46,17,24.3017998,84.87668973,6.93221485,1.7142857142857142,65.0247867,3.271885238577238,17.945023597071135,cotton,3.5,3,22.618600011320524
132,41,22,24.29144926,81.02453404,7.810865753,2.0952380952380953,90.41694635,3.373832582002017,17.875053686378546,cotton,3.5,1,20.812462776991076
103,42,17,24.29470232,84.61527627,6.527541661,1.7457627118644068,81.05902285,3.2481275700014014,17.941131237245237,cotton,3.5,3,23.019901611645096
133,50,25,25.72180042,81.19666206,7.569454601,1.7733333333333334,99.93100821,3.241161894375401,17.879899315570984,cotton,3.5,1,21.39806757938384
